Symbol Name,Reference,Value,Footprint,Datasheet,Description,Manufacturer,MPN,Series,Trustedparts Search,Maximum DC Current (A),Diode Type
D_BZX384-C24,D,24 V,diode_footprints:SOD323,https://assets.nexperia.com/documents/data-sheet/BZX384_SER.pdf,Zener SMD 24 V,Nexperia,BZX384-C24,BZX384-C,https://www.trustedparts.com/en/search/BZX384-C24,0.0,Zener
D_BZX384-C27,D,27 V,diode_footprints:SOD323,https://assets.nexperia.com/documents/data-sheet/BZX384_SER.pdf,Zener SMD 27 V,Nexperia,BZX384-C27,BZX384-C,https://www.trustedparts.com/en/search/BZX384-C27,0.0,Zener
D_BZX384-C30,D,30 V,diode_footprints:SOD323,https://assets.nexperia.com/documents/data-sheet/BZX384_SER.pdf,Zener SMD 30 V,Nexperia,BZX384-C30,BZX384-C,https://www.trustedparts.com/en/search/BZX384-C30,0.0,Zener
D_BZX384-C33,D,33 V,diode_footprints:SOD323,https://assets.nexperia.com/documents/data-sheet/BZX384_SER.pdf,Zener SMD 33 V,Nexperia,BZX384-C33,BZX384-C,https://www.trustedparts.com/en/search/BZX384-C33,0.0,Zener
D_BZX384-C36,D,36 V,diode_footprints:SOD323,https://assets.nexperia.com/documents/data-sheet/BZX384_SER.pdf,Zener SMD 36 V,Nexperia,BZX384-C36,BZX384-C,https://www.trustedparts.com/en/search/BZX384-C36,0.0,Zener
D_BZX384-C39,D,39 V,diode_footprints:SOD323,https://assets.nexperia.com/documents/data-sheet/BZX384_SER.pdf,Zener SMD 39 V,Nexperia,BZX384-C39,BZX384-C,https://www.trustedparts.com/en/search/BZX384-C39,0.0,Zener
D_BZX384-C43,D,43 V,diode_footprints:SOD323,https://assets.nexperia.com/documents/data-sheet/BZX384_SER.pdf,Zener SMD 43 V,Nexperia,BZX384-C43,BZX384-C,https://www.trustedparts.com/en/search/BZX384-C43,0.0,Zener
D_BZX384-C47,D,47 V,diode_footprints:SOD323,https://assets.nexperia.com/documents/data-sheet/BZX384_SER.pdf,Zener SMD 47 V,Nexperia,BZX384-C47,BZX384-C,https://www.trustedparts.com/en/search/BZX384-C47,0.0,Zener
D_BZX384-C51,D,51 V,diode_footprints:SOD323,https://assets.nexperia.com/documents/data-sheet/BZX384_SER.pdf,Zener SMD 51 V,Nexperia,BZX384-C51,BZX384-C,https://www.trustedparts.com/en/search/BZX384-C51,0.0,Zener
D_BZX384-C56,D,56 V,diode_footprints:SOD323,https://assets.nexperia.com/documents/data-sheet/BZX384_SER.pdf,Zener SMD 56 V,Nexperia,BZX384-C56,BZX384-C,https://www.trustedparts.com/en/search/BZX384-C56,0.0,Zener
D_BZX384-C62,D,62 V,diode_footprints:SOD323,https://assets.nexperia.com/documents/data-sheet/BZX384_SER.pdf,Zener SMD 62 V,Nexperia,BZX384-C62,BZX384-C,https://www.trustedparts.com/en/search/BZX384-C62,0.0,Zener
D_BZX384-C68,D,68 V,diode_footprints:SOD323,https://assets.nexperia.com/documents/data-sheet/BZX384_SER.pdf,Zener SMD 68 V,Nexperia,BZX384-C68,BZX384-C,https://www.trustedparts.com/en/search/BZX384-C68,0.0,Zener
D_BZX384-C75,D,75 V,diode_footprints:SOD323,https://assets.nexperia.com/documents/data-sheet/BZX384_SER.pdf,Zener SMD 75 V,Nexperia,BZX384-C75,BZX384-C,https://www.trustedparts.com/en/search/BZX384-C75,0.0,Zener
D_MSE1PB-M3-89A,D,100.0 V,diode_footprints:DO-219AD,https://www.vishay.com/docs/89067/mse1pj.pdf,Rectifier SMD 100.0 V,Vishay,MSE1PB-M3/89A,MSE1PB-M3/89A,https://www.trustedparts.com/en/search/MSE1PB-M3/89A,1.0,Rectifier
D_BAT41KFILM,D,100.0 V,diode_footprints:SOD_523,https://www.st.com/resource/en/datasheet/bat41.pdf,Schottky SMD 100.0 V,STMicroelectronics,BAT41KFILM,BAT41KFILM,https://www.trustedparts.com/en/search/BAT41KFILM,1.0,Schottky
D_1N4148WX-TP,D,100 V,diode_footprints:SOD323,https://www.mccsemi.com/pdf/Products/1N4148WX(SOD-323).pdf,Zener SMD 100 V,Micro Commercial Components,1N4148WX-TP,1N4148WX-TP,https://www.trustedparts.com/en/search/1N4148WX-TP,0.0,Zener
D_BZT52C2V0-7-F,D,2.0 V,diode_footprints:SOD_123,https://4donline.ihs.com/images/VipMasterIC/IC/DIOD/DIOD-S-A0003550684/DIOD-S-A0003550684-1.pdf?hkey=CECEF36DEECDED6468708AAF2E19C0C6,Zener SMD 2.0 V,Diodes Incorporated,BZT52C2V0-7-F,BZT52C,https://www.trustedparts.com/en/search/BZT52C2V0-7-F,0.5,Zener
D_BZT52C2V4-7-F,D,2.4 V,diode_footprints:SOD_123,https://4donline.ihs.com/images/VipMasterIC/IC/DIOD/DIOD-S-A0003550684/DIOD-S-A0003550684-1.pdf?hkey=CECEF36DEECDED6468708AAF2E19C0C6,Zener SMD 2.4 V,Diodes Incorporated,BZT52C2V4-7-F,BZT52C,https://www.trustedparts.com/en/search/BZT52C2V4-7-F,0.5,Zener
D_BZT52C2V7-7-F,D,2.7 V,diode_footprints:SOD_123,https://4donline.ihs.com/images/VipMasterIC/IC/DIOD/DIOD-S-A0003550684/DIOD-S-A0003550684-1.pdf?hkey=CECEF36DEECDED6468708AAF2E19C0C6,Zener SMD 2.7 V,Diodes Incorporated,BZT52C2V7-7-F,BZT52C,https://www.trustedparts.com/en/search/BZT52C2V7-7-F,0.5,Zener
D_BZT52C3V0-7-F,D,3.0 V,diode_footprints:SOD_123,https://4donline.ihs.com/images/VipMasterIC/IC/DIOD/DIOD-S-A0003550684/DIOD-S-A0003550684-1.pdf?hkey=CECEF36DEECDED6468708AAF2E19C0C6,Zener SMD 3.0 V,Diodes Incorporated,BZT52C3V0-7-F,BZT52C,https://www.trustedparts.com/en/search/BZT52C3V0-7-F,0.5,Zener
D_BZT52C3V3-7-F,D,3.3 V,diode_footprints:SOD_123,https://4donline.ihs.com/images/VipMasterIC/IC/DIOD/DIOD-S-A0003550684/DIOD-S-A0003550684-1.pdf?hkey=CECEF36DEECDED6468708AAF2E19C0C6,Zener SMD 3.3 V,Diodes Incorporated,BZT52C3V3-7-F,BZT52C,https://www.trustedparts.com/en/search/BZT52C3V3-7-F,0.5,Zener
D_BZT52C3V6-7-F,D,3.6 V,diode_footprints:SOD_123,https://4donline.ihs.com/images/VipMasterIC/IC/DIOD/DIOD-S-A0003550684/DIOD-S-A0003550684-1.pdf?hkey=CECEF36DEECDED6468708AAF2E19C0C6,Zener SMD 3.6 V,Diodes Incorporated,BZT52C3V6-7-F,BZT52C,https://www.trustedparts.com/en/search/BZT52C3V6-7-F,0.5,Zener
D_BZT52C3V9-7-F,D,3.9 V,diode_footprints:SOD_123,https://4donline.ihs.com/images/VipMasterIC/IC/DIOD/DIOD-S-A0003550684/DIOD-S-A0003550684-1.pdf?hkey=CECEF36DEECDED6468708AAF2E19C0C6,Zener SMD 3.9 V,Diodes Incorporated,BZT52C3V9-7-F,BZT52C,https://www.trustedparts.com/en/search/BZT52C3V9-7-F,0.5,Zener
D_BZT52C4V3-7-F,D,4.3 V,diode_footprints:SOD_123,https://4donline.ihs.com/images/VipMasterIC/IC/DIOD/DIOD-S-A0003550684/DIOD-S-A0003550684-1.pdf?hkey=CECEF36DEECDED6468708AAF2E19C0C6,Zener SMD 4.3 V,Diodes Incorporated,BZT52C4V3-7-F,BZT52C,https://www.trustedparts.com/en/search/BZT52C4V3-7-F,0.5,Zener
D_BZT52C4V7-7-F,D,4.7 V,diode_footprints:SOD_123,https://4donline.ihs.com/images/VipMasterIC/IC/DIOD/DIOD-S-A0003550684/DIOD-S-A0003550684-1.pdf?hkey=CECEF36DEECDED6468708AAF2E19C0C6,Zener SMD 4.7 V,Diodes Incorporated,BZT52C4V7-7-F,BZT52C,https://www.trustedparts.com/en/search/BZT52C4V7-7-F,0.5,Zener
D_BZT52C5V1-7-F,D,5.1 V,diode_footprints:SOD_123,https://4donline.ihs.com/images/VipMasterIC/IC/DIOD/DIOD-S-A0003550684/DIOD-S-A0003550684-1.pdf?hkey=CECEF36DEECDED6468708AAF2E19C0C6,Zener SMD 5.1 V,Diodes Incorporated,BZT52C5V1-7-F,BZT52C,https://www.trustedparts.com/en/search/BZT52C5V1-7-F,0.5,Zener
D_BZT52C5V6-7-F,D,5.6 V,diode_footprints:SOD_123,https://4donline.ihs.com/images/VipMasterIC/IC/DIOD/DIOD-S-A0003550684/DIOD-S-A0003550684-1.pdf?hkey=CECEF36DEECDED6468708AAF2E19C0C6,Zener SMD 5.6 V,Diodes Incorporated,BZT52C5V6-7-F,BZT52C,https://www.trustedparts.com/en/search/BZT52C5V6-7-F,0.5,Zener
D_BZT52C6V2-7-F,D,6.2 V,diode_footprints:SOD_123,https://4donline.ihs.com/images/VipMasterIC/IC/DIOD/DIOD-S-A0003550684/DIOD-S-A0003550684-1.pdf?hkey=CECEF36DEECDED6468708AAF2E19C0C6,Zener SMD 6.2 V,Diodes Incorporated,BZT52C6V2-7-F,BZT52C,https://www.trustedparts.com/en/search/BZT52C6V2-7-F,0.5,Zener
D_BZT52C6V8-7-F,D,6.8 V,diode_footprints:SOD_123,https://4donline.ihs.com/images/VipMasterIC/IC/DIOD/DIOD-S-A0003550684/DIOD-S-A0003550684-1.pdf?hkey=CECEF36DEECDED6468708AAF2E19C0C6,Zener SMD 6.8 V,Diodes Incorporated,BZT52C6V8-7-F,BZT52C,https://www.trustedparts.com/en/search/BZT52C6V8-7-F,0.5,Zener
D_BZT52C7V5-7-F,D,7.5 V,diode_footprints:SOD_123,https://4donline.ihs.com/images/VipMasterIC/IC/DIOD/DIOD-S-A0003550684/DIOD-S-A0003550684-1.pdf?hkey=CECEF36DEECDED6468708AAF2E19C0C6,Zener SMD 7.5 V,Diodes Incorporated,BZT52C7V5-7-F,BZT52C,https://www.trustedparts.com/en/search/BZT52C7V5-7-F,0.5,Zener
D_BZT52C8V2-7-F,D,8.2 V,diode_footprints:SOD_123,https://4donline.ihs.com/images/VipMasterIC/IC/DIOD/DIOD-S-A0003550684/DIOD-S-A0003550684-1.pdf?hkey=CECEF36DEECDED6468708AAF2E19C0C6,Zener SMD 8.2 V,Diodes Incorporated,BZT52C8V2-7-F,BZT52C,https://www.trustedparts.com/en/search/BZT52C8V2-7-F,0.5,Zener
D_BZT52C9V1-7-F,D,9.1 V,diode_footprints:SOD_123,https://4donline.ihs.com/images/VipMasterIC/IC/DIOD/DIOD-S-A0003550684/DIOD-S-A0003550684-1.pdf?hkey=CECEF36DEECDED6468708AAF2E19C0C6,Zener SMD 9.1 V,Diodes Incorporated,BZT52C9V1-7-F,BZT52C,https://www.trustedparts.com/en/search/BZT52C9V1-7-F,0.5,Zener
D_BZT52C10-7-F,D,10.0 V,diode_footprints:SOD_123,https://4donline.ihs.com/images/VipMasterIC/IC/DIOD/DIOD-S-A0003550684/DIOD-S-A0003550684-1.pdf?hkey=CECEF36DEECDED6468708AAF2E19C0C6,Zener SMD 10.0 V,Diodes Incorporated,BZT52C10-7-F,BZT52C,https://www.trustedparts.com/en/search/BZT52C10-7-F,0.5,Zener
D_BZT52C11-7-F,D,11.0 V,diode_footprints:SOD_123,https://4donline.ihs.com/images/VipMasterIC/IC/DIOD/DIOD-S-A0003550684/DIOD-S-A0003550684-1.pdf?hkey=CECEF36DEECDED6468708AAF2E19C0C6,Zener SMD 11.0 V,Diodes Incorporated,BZT52C11-7-F,BZT52C,https://www.trustedparts.com/en/search/BZT52C11-7-F,0.5,Zener
D_BZT52C12-7-F,D,12.0 V,diode_footprints:SOD_123,https://4donline.ihs.com/images/VipMasterIC/IC/DIOD/DIOD-S-A0003550684/DIOD-S-A0003550684-1.pdf?hkey=CECEF36DEECDED6468708AAF2E19C0C6,Zener SMD 12.0 V,Diodes Incorporated,BZT52C12-7-F,BZT52C,https://www.trustedparts.com/en/search/BZT52C12-7-F,0.5,Zener
D_BZT52C13-7-F,D,13.0 V,diode_footprints:SOD_123,https://4donline.ihs.com/images/VipMasterIC/IC/DIOD/DIOD-S-A0003550684/DIOD-S-A0003550684-1.pdf?hkey=CECEF36DEECDED6468708AAF2E19C0C6,Zener SMD 13.0 V,Diodes Incorporated,BZT52C13-7-F,BZT52C,https://www.trustedparts.com/en/search/BZT52C13-7-F,0.5,Zener
D_BZT52C15-7-F,D,15.0 V,diode_footprints:SOD_123,https://4donline.ihs.com/images/VipMasterIC/IC/DIOD/DIOD-S-A0003550684/DIOD-S-A0003550684-1.pdf?hkey=CECEF36DEECDED6468708AAF2E19C0C6,Zener SMD 15.0 V,Diodes Incorporated,BZT52C15-7-F,BZT52C,https://www.trustedparts.com/en/search/BZT52C15-7-F,0.5,Zener
D_BZT52C16-7-F,D,16.0 V,diode_footprints:SOD_123,https://4donline.ihs.com/images/VipMasterIC/IC/DIOD/DIOD-S-A0003550684/DIOD-S-A0003550684-1.pdf?hkey=CECEF36DEECDED6468708AAF2E19C0C6,Zener SMD 16.0 V,Diodes Incorporated,BZT52C16-7-F,BZT52C,https://www.trustedparts.com/en/search/BZT52C16-7-F,0.5,Zener
D_BZT52C18-7-F,D,18.0 V,diode_footprints:SOD_123,https://4donline.ihs.com/images/VipMasterIC/IC/DIOD/DIOD-S-A0003550684/DIOD-S-A0003550684-1.pdf?hkey=CECEF36DEECDED6468708AAF2E19C0C6,Zener SMD 18.0 V,Diodes Incorporated,BZT52C18-7-F,BZT52C,https://www.trustedparts.com/en/search/BZT52C18-7-F,0.5,Zener
D_BZT52C20-7-F,D,20.0 V,diode_footprints:SOD_123,https://4donline.ihs.com/images/VipMasterIC/IC/DIOD/DIOD-S-A0003550684/DIOD-S-A0003550684-1.pdf?hkey=CECEF36DEECDED6468708AAF2E19C0C6,Zener SMD 20.0 V,Diodes Incorporated,BZT52C20-7-F,BZT52C,https://www.trustedparts.com/en/search/BZT52C20-7-F,0.5,Zener
D_BZT52C22-7-F,D,22.0 V,diode_footprints:SOD_123,https://4donline.ihs.com/images/VipMasterIC/IC/DIOD/DIOD-S-A0003550684/DIOD-S-A0003550684-1.pdf?hkey=CECEF36DEECDED6468708AAF2E19C0C6,Zener SMD 22.0 V,Diodes Incorporated,BZT52C22-7-F,BZT52C,https://www.trustedparts.com/en/search/BZT52C22-7-F,0.5,Zener
D_BZT52C24-7-F,D,24.0 V,diode_footprints:SOD_123,https://4donline.ihs.com/images/VipMasterIC/IC/DIOD/DIOD-S-A0003550684/DIOD-S-A0003550684-1.pdf?hkey=CECEF36DEECDED6468708AAF2E19C0C6,Zener SMD 24.0 V,Diodes Incorporated,BZT52C24-7-F,BZT52C,https://www.trustedparts.com/en/search/BZT52C24-7-F,0.5,Zener
D_BZT52C27-7-F,D,27.0 V,diode_footprints:SOD_123,https://4donline.ihs.com/images/VipMasterIC/IC/DIOD/DIOD-S-A0003550684/DIOD-S-A0003550684-1.pdf?hkey=CECEF36DEECDED6468708AAF2E19C0C6,Zener SMD 27.0 V,Diodes Incorporated,BZT52C27-7-F,BZT52C,https://www.trustedparts.com/en/search/BZT52C27-7-F,0.5,Zener
D_BZT52C30-7-F,D,30.0 V,diode_footprints:SOD_123,https://4donline.ihs.com/images/VipMasterIC/IC/DIOD/DIOD-S-A0003550684/DIOD-S-A0003550684-1.pdf?hkey=CECEF36DEECDED6468708AAF2E19C0C6,Zener SMD 30.0 V,Diodes Incorporated,BZT52C30-7-F,BZT52C,https://www.trustedparts.com/en/search/BZT52C30-7-F,0.5,Zener
D_BZT52C33-7-F,D,33.0 V,diode_footprints:SOD_123,https://4donline.ihs.com/images/VipMasterIC/IC/DIOD/DIOD-S-A0003550684/DIOD-S-A0003550684-1.pdf?hkey=CECEF36DEECDED6468708AAF2E19C0C6,Zener SMD 33.0 V,Diodes Incorporated,BZT52C33-7-F,BZT52C,https://www.trustedparts.com/en/search/BZT52C33-7-F,0.5,Zener
D_BZT52C36-7-F,D,36.0 V,diode_footprints:SOD_123,https://4donline.ihs.com/images/VipMasterIC/IC/DIOD/DIOD-S-A0003550684/DIOD-S-A0003550684-1.pdf?hkey=CECEF36DEECDED6468708AAF2E19C0C6,Zener SMD 36.0 V,Diodes Incorporated,BZT52C36-7-F,BZT52C,https://www.trustedparts.com/en/search/BZT52C36-7-F,0.5,Zener
D_BZT52C39-7-F,D,39.0 V,diode_footprints:SOD_123,https://4donline.ihs.com/images/VipMasterIC/IC/DIOD/DIOD-S-A0003550684/DIOD-S-A0003550684-1.pdf?hkey=CECEF36DEECDED6468708AAF2E19C0C6,Zener SMD 39.0 V,Diodes Incorporated,BZT52C39-7-F,BZT52C,https://www.trustedparts.com/en/search/BZT52C39-7-F,0.5,Zener
D_BZT52C43-7-F,D,43.0 V,diode_footprints:SOD_123,https://4donline.ihs.com/images/VipMasterIC/IC/DIOD/DIOD-S-A0003550684/DIOD-S-A0003550684-1.pdf?hkey=CECEF36DEECDED6468708AAF2E19C0C6,Zener SMD 43.0 V,Diodes Incorporated,BZT52C43-7-F,BZT52C,https://www.trustedparts.com/en/search/BZT52C43-7-F,0.5,Zener
D_BZT52C47-7-F,D,47.0 V,diode_footprints:SOD_123,https://4donline.ihs.com/images/VipMasterIC/IC/DIOD/DIOD-S-A0003550684/DIOD-S-A0003550684-1.pdf?hkey=CECEF36DEECDED6468708AAF2E19C0C6,Zener SMD 47.0 V,Diodes Incorporated,BZT52C47-7-F,BZT52C,https://www.trustedparts.com/en/search/BZT52C47-7-F,0.5,Zener
D_BZT52C51-7-F,D,51.0 V,diode_footprints:SOD_123,https://4donline.ihs.com/images/VipMasterIC/IC/DIOD/DIOD-S-A0003550684/DIOD-S-A0003550684-1.pdf?hkey=CECEF36DEECDED6468708AAF2E19C0C6,Zener SMD 51.0 V,Diodes Incorporated,BZT52C51-7-F,BZT52C,https://www.trustedparts.com/en/search/BZT52C51-7-F,0.5,Zener
D_B240A-13-F,D,40 V,diode_footprints:SMA,https://4donline.ihs.com/images/VipMasterIC/IC/DIOD/DIOD-S-A0001756908/DIOD-S-A0001756908-1.pdf?hkey=CECEF36DEECDED6468708AAF2E19C0C6,Schottky SMD 40 V,Diodes Incorporated,B240A-13-F,B240A-13-F,https://www.trustedparts.com/en/search/B240A-13-F,2.0,Schottky
D_S1B-13-F,D,100 V,diode_footprints:SMA,https://4donline.ihs.com/images/VipMasterIC/IC/DIOD/DIOD-S-A0007810797/DIOD-S-A0007810797-1.pdf?hkey=CECEF36DEECDED6468708AAF2E19C0C6,Rectifier SMD 100 V,Diodes Incorporated,S1B-13-F,S1B-13-F,https://www.trustedparts.com/en/search/S1B-13-F,1.0,Rectifier
"D_BAT46WJ,115",D,100.0 V,diode_footprints:SOD323F,https://assets.nexperia.com/documents/data-sheet/BAT46WJ.pdf,Schottky SMD 100.0 V,Nexperia,"BAT46WJ,115","BAT46WJ,115","https://www.trustedparts.com/en/search/BAT46WJ,115",0.25,Schottky
D_1N4448HWT-7,D,80.0 V,diode_footprints:SOD_523,https://www.diodes.com/assets/Datasheets/1N4448HWT.pdf,Rectifier SMD 80.0 V,STMicroelectronics,1N4448HWT-7,1N4448HWT-7,https://www.trustedparts.com/en/search/1N4448HWT-7,0.125,Rectifier
